Adm_No,Date,Present
11247,2026-07-01,True
11248,2026-07-01,True
11249,2026-07-01,False
11250,2026-07-01,True
11251,2026-07-01,False
11252,2026-07-01,False
11253,2026-07-01,False
11254,2026-07-01,True
11255,2026-07-01,False
11256,2026-07-01,False
11257,2026-07-01,False
11258,2026-07-01,True
11259,2026-07-01,False
11260,2026-07-01,False
11261,2026-07-01,False
11262,2026-07-01,True
11263,2026-07-01,False
11264,2026-07-01,True
11265,2026-07-01,True
11266,2026-07-01,True
11267,2026-07-01,True
11268,2026-07-01,False
11269,2026-07-01,True
11270,2026-07-01,False
11271,2026-07-01,False
11272,2026-07-01,False
11273,2026-07-01,True
11274,2026-07-01,True
11275,2026-07-01,True
11276,2026-07-01,False
11277,2026-07-01,False
11278,2026-07-01,False
11279,2026-07-01,True
11280,2026-07-01,False
11281,2026-07-01,True
11282,2026-07-01,True
11283,2026-07-01,False
11284,2026-07-01,False
11285,2026-07-01,True
11286,2026-07-01,True
11287,2026-07-01,False
11288,2026-07-01,False
11289,2026-07-01,True
11290,2026-07-01,False
11291,2026-07-01,False
11292,2026-07-01,True
11293,2026-07-01,False
11294,2026-07-01,False
11295,2026-07-01,True
11296,2026-07-01,True
11297,2026-07-01,False
11298,2026-07-01,True
11299,2026-07-01,False
11300,2026-07-01,True
11301,2026-07-01,True
11302,2026-07-01,True
11303,2026-07-01,False
11304,2026-07-01,False
11305,2026-07-01,True
11306,2026-07-01,True
11307,2026-07-01,True
11308,2026-07-01,False
11309,2026-07-01,True
11310,2026-07-01,False
11311,2026-07-01,False
11312,2026-07-01,True
11313,2026-07-01,True
11314,2026-07-01,False
11315,2026-07-01,True
11316,2026-07-01,False
11317,2026-07-01,True
11318,2026-07-01,True
11319,2026-07-01,True
11320,2026-07-01,False
11321,2026-07-01,False
11322,2026-07-01,True
11323,2026-07-01,False
11324,2026-07-01,False
11325,2026-07-01,True
11326,2026-07-01,True
11327,2026-07-01,False
11328,2026-07-01,True
11329,2026-07-01,True
11330,2026-07-01,False
11331,2026-07-01,False
11332,2026-07-01,False
11333,2026-07-01,False
11334,2026-07-01,True
11335,2026-07-01,False
11336,2026-07-01,True
11337,2026-07-01,True
11338,2026-07-01,False
11339,2026-07-01,False
11340,2026-07-01,False
11341,2026-07-01,False
11342,2026-07-01,False
11343,2026-07-01,False
11344,2026-07-01,False
11345,2026-07-01,True
11346,2026-07-01,False
11347,2026-07-01,False
11348,2026-07-01,False
11349,2026-07-01,False
11350,2026-07-01,True
11351,2026-07-01,False
11352,2026-07-01,True
11353,2026-07-01,False
11354,2026-07-01,False
11355,2026-07-01,True
11356,2026-07-01,False
11357,2026-07-01,False
11358,2026-07-01,True
11359,2026-07-01,True
11360,2026-07-01,False
11361,2026-07-01,True
11362,2026-07-01,False
11363,2026-07-01,True
11364,2026-07-01,False
11365,2026-07-01,False
11366,2026-07-01,False
11367,2026-07-01,True
11368,2026-07-01,False
11369,2026-07-01,True
11370,2026-07-01,True
11371,2026-07-01,False
11372,2026-07-01,True
11373,2026-07-01,True
11374,2026-07-01,True
11375,2026-07-01,False
11376,2026-07-01,True
11377,2026-07-01,True
11378,2026-07-01,False
11379,2026-07-01,True
11380,2026-07-01,False
11381,2026-07-01,True
11382,2026-07-01,True
11383,2026-07-01,True
11384,2026-07-01,True
11385,2026-07-01,False
11386,2026-07-01,True
11387,2026-07-01,True
11388,2026-07-01,True
11389,2026-07-01,False
11390,2026-07-01,False
11391,2026-07-01,True
11392,2026-07-01,False
11393,2026-07-01,True
11394,2026-07-01,True
11395,2026-07-01,False
11396,2026-07-01,False
11397,2026-07-01,True
11398,2026-07-01,False
11399,2026-07-01,True
11400,2026-07-01,False
11401,2026-07-01,False
11402,2026-07-01,False
11403,2026-07-01,False
11404,2026-07-01,True
11405,2026-07-01,True
11406,2026-07-01,False
11407,2026-07-01,False
11408,2026-07-01,True
11409,2026-07-01,False
11410,2026-07-01,False
11411,2026-07-01,True
11412,2026-07-01,False
11413,2026-07-01,False
11414,2026-07-01,False
11415,2026-07-01,False
11416,2026-07-01,False
11417,2026-07-01,False
11418,2026-07-01,False
11419,2026-07-01,True
11420,2026-07-01,False
11421,2026-07-01,True
11422,2026-07-01,False
11423,2026-07-01,False
11424,2026-07-01,False
11425,2026-07-01,True
11426,2026-07-01,False
11427,2026-07-01,False
11428,2026-07-01,True
11429,2026-07-01,False
11430,2026-07-01,True
11431,2026-07-01,False
11432,2026-07-01,True
11433,2026-07-01,True
11434,2026-07-01,False
11435,2026-07-01,False
11436,2026-07-01,True
11437,2026-07-01,False
11438,2026-07-01,False
11439,2026-07-01,False
11440,2026-07-01,False
11441,2026-07-01,True
11442,2026-07-01,False
11443,2026-07-01,True
11444,2026-07-01,False
11445,2026-07-01,True
11446,2026-07-01,True
11447,2026-07-01,False
11448,2026-07-01,True
11449,2026-07-01,False
11450,2026-07-01,False
11451,2026-07-01,False
11452,2026-07-01,False
11453,2026-07-01,False
11454,2026-07-01,False
11455,2026-07-01,False
11456,2026-07-01,True
11457,2026-07-01,True
11458,2026-07-01,True
11459,2026-07-01,False
11460,2026-07-01,True
11461,2026-07-01,True
11462,2026-07-01,True
11463,2026-07-01,True
11464,2026-07-01,False
11465,2026-07-01,True
11466,2026-07-01,True
11467,2026-07-01,True
11468,2026-07-01,False
11469,2026-07-01,False
11470,2026-07-01,True
11471,2026-07-01,True
11472,2026-07-01,True
11473,2026-07-01,False
11474,2026-07-01,False
11475,2026-07-01,False
11476,2026-07-01,True
11477,2026-07-01,False
11478,2026-07-01,False
11479,2026-07-01,False
11480,2026-07-01,False
11481,2026-07-01,False
11482,2026-07-01,True
11483,2026-07-01,True
11484,2026-07-01,False
11485,2026-07-01,False
11486,2026-07-01,True
11487,2026-07-01,False
11488,2026-07-01,True
11489,2026-07-01,False
11490,2026-07-01,False
11491,2026-07-01,False
11492,2026-07-01,False
11493,2026-07-01,False
11494,2026-07-01,False
11495,2026-07-01,False
11496,2026-07-01,True
11497,2026-07-01,False
11498,2026-07-01,False
11499,2026-07-01,False
11500,2026-07-01,False
11501,2026-07-01,False
11502,2026-07-01,False
11503,2026-07-01,True
11504,2026-07-01,False
11505,2026-07-01,False
11506,2026-07-01,True
11507,2026-07-01,False
11508,2026-07-01,True
11509,2026-07-01,True
11510,2026-07-01,False
11511,2026-07-01,False
11512,2026-07-01,True
11513,2026-07-01,True
11514,2026-07-01,True
11515,2026-07-01,True
11516,2026-07-01,False
11517,2026-07-01,True
11518,2026-07-01,False
11519,2026-07-01,False
11520,2026-07-01,True
11521,2026-07-01,True
11522,2026-07-01,False
11523,2026-07-01,False
11524,2026-07-01,False
11525,2026-07-01,True
11526,2026-07-01,True
11527,2026-07-01,True
11528,2026-07-01,True
11529,2026-07-01,True
11530,2026-07-01,False
11531,2026-07-01,False
11532,2026-07-01,False
11533,2026-07-01,False
11534,2026-07-01,False
11535,2026-07-01,True
11536,2026-07-01,False
11537,2026-07-01,False
11538,2026-07-01,True
11539,2026-07-01,True
11540,2026-07-01,False
11541,2026-07-01,False
11542,2026-07-01,True
11543,2026-07-01,False
11544,2026-07-01,False
11545,2026-07-01,True
11546,2026-07-01,False
11547,2026-07-01,True
11548,2026-07-01,False
11549,2026-07-01,True
11550,2026-07-01,True
11551,2026-07-01,False
11552,2026-07-01,False
11553,2026-07-01,False
11554,2026-07-01,True
11555,2026-07-01,False
11556,2026-07-01,True
11557,2026-07-01,True
11558,2026-07-01,False
11559,2026-07-01,False
11560,2026-07-01,False
11561,2026-07-01,False
11562,2026-07-01,True
11563,2026-07-01,False
11564,2026-07-01,True
11565,2026-07-01,False
11566,2026-07-01,False
11567,2026-07-01,False
11568,2026-07-01,True
11569,2026-07-01,True
11570,2026-07-01,False
11571,2026-07-01,True
11572,2026-07-01,False
11573,2026-07-01,False
11574,2026-07-01,False
11575,2026-07-01,False
11576,2026-07-01,True
11577,2026-07-01,False
11578,2026-07-01,True
11579,2026-07-01,True
11580,2026-07-01,False
11581,2026-07-01,True
11582,2026-07-01,True
11583,2026-07-01,False
11584,2026-07-01,False
11585,2026-07-01,False
11586,2026-07-01,False
11587,2026-07-01,True
11588,2026-07-01,False
11589,2026-07-01,False
11590,2026-07-01,False
11591,2026-07-01,False
11592,2026-07-01,True
11593,2026-07-01,True
11594,2026-07-01,True
11595,2026-07-01,False
11596,2026-07-01,True
11597,2026-07-01,True
11598,2026-07-01,True
11599,2026-07-01,True
11600,2026-07-01,True
11601,2026-07-01,True
11602,2026-07-01,False
11603,2026-07-01,False
11604,2026-07-01,True
11605,2026-07-01,False
11606,2026-07-01,True
11607,2026-07-01,True
11608,2026-07-01,True
11609,2026-07-01,False
11610,2026-07-01,True
11611,2026-07-01,False
11612,2026-07-01,True
11613,2026-07-01,False
11614,2026-07-01,True
11615,2026-07-01,True
11616,2026-07-01,True
11617,2026-07-01,False
11618,2026-07-01,True
11619,2026-07-01,False
11620,2026-07-01,False
11621,2026-07-01,False
11622,2026-07-01,True
11623,2026-07-01,True
11624,2026-07-01,True
11625,2026-07-01,False
11626,2026-07-01,False
11627,2026-07-01,False
11628,2026-07-01,False
11629,2026-07-01,True
11630,2026-07-01,False
11631,2026-07-01,True
11632,2026-07-01,False
11633,2026-07-01,False
11634,2026-07-01,False
11635,2026-07-01,False
11636,2026-07-01,True
11637,2026-07-01,True
11638,2026-07-01,True
11639,2026-07-01,False
11640,2026-07-01,False
11641,2026-07-01,False
11642,2026-07-01,True
11643,2026-07-01,True
11644,2026-07-01,True
11645,2026-07-01,False
11646,2026-07-01,True
11647,2026-07-01,True
11648,2026-07-01,False
11649,2026-07-01,False
11650,2026-07-01,False
11651,2026-07-01,False
11652,2026-07-01,False
11653,2026-07-01,True
11654,2026-07-01,False
11655,2026-07-01,True
11656,2026-07-01,True
11657,2026-07-01,False
11658,2026-07-01,True
11659,2026-07-01,False
11660,2026-07-01,False
11661,2026-07-01,True
11662,2026-07-01,False
11663,2026-07-01,False
11664,2026-07-01,False
11665,2026-07-01,True
11666,2026-07-01,True
11667,2026-07-01,False
11668,2026-07-01,True
11669,2026-07-01,True
11670,2026-07-01,True
11671,2026-07-01,False
11672,2026-07-01,True
11673,2026-07-01,False
11674,2026-07-01,False
11675,2026-07-01,True
11676,2026-07-01,False
11677,2026-07-01,False
11678,2026-07-01,True
11679,2026-07-01,False
11680,2026-07-01,True
11681,2026-07-01,True
11682,2026-07-01,False
11683,2026-07-01,True
11684,2026-07-01,True
11685,2026-07-01,True
11686,2026-07-01,False
11687,2026-07-01,True
11688,2026-07-01,True
11689,2026-07-01,True
11690,2026-07-01,True
11691,2026-07-01,False
11692,2026-07-01,True
11693,2026-07-01,False
11694,2026-07-01,True
11695,2026-07-01,False
11696,2026-07-01,False
11697,2026-07-01,True
11698,2026-07-01,False
11699,2026-07-01,True
11700,2026-07-01,False
11701,2026-07-01,True
11702,2026-07-01,True
11703,2026-07-01,False
11704,2026-07-01,True
11705,2026-07-01,False
11706,2026-07-01,True
11707,2026-07-01,True
11708,2026-07-01,True
11709,2026-07-01,True
11710,2026-07-01,True
11711,2026-07-01,True
11712,2026-07-01,True
11713,2026-07-01,True
11714,2026-07-01,True
11715,2026-07-01,False
11716,2026-07-01,False
11717,2026-07-01,True
11718,2026-07-01,True
11719,2026-07-01,False
11720,2026-07-01,False
11721,2026-07-01,True
11722,2026-07-01,False
11723,2026-07-01,True
11724,2026-07-01,False
11725,2026-07-01,False
11726,2026-07-01,True
11727,2026-07-01,False
11728,2026-07-01,True
11729,2026-07-01,True
11730,2026-07-01,True
11731,2026-07-01,True
11732,2026-07-01,False
11733,2026-07-01,False
11734,2026-07-01,True
11735,2026-07-01,True
11736,2026-07-01,False
11737,2026-07-01,True
11738,2026-07-01,False
11739,2026-07-01,False
11740,2026-07-01,False
11741,2026-07-01,True
11742,2026-07-01,False
11743,2026-07-01,True
11744,2026-07-01,False
11745,2026-07-01,False
11746,2026-07-01,False
11747,2026-07-01,True
11748,2026-07-01,False
11749,2026-07-01,True
11750,2026-07-01,False
11751,2026-07-01,True
11752,2026-07-01,False
11753,2026-07-01,True
11754,2026-07-01,False
11755,2026-07-01,False
11756,2026-07-01,True
11757,2026-07-01,False
11758,2026-07-01,True
11759,2026-07-01,True
11760,2026-07-01,True
11761,2026-07-01,False
11762,2026-07-01,True
11763,2026-07-01,True
11764,2026-07-01,True
11765,2026-07-01,False
11766,2026-07-01,False
11767,2026-07-01,True
11768,2026-07-01,True
11769,2026-07-01,False
11770,2026-07-01,False
11771,2026-07-01,False
11772,2026-07-01,True
11773,2026-07-01,False
11774,2026-07-01,False
11775,2026-07-01,False
11776,2026-07-01,False
11777,2026-07-01,False
11778,2026-07-01,False
11779,2026-07-01,True
11780,2026-07-01,True
11781,2026-07-01,False
11782,2026-07-01,True
11783,2026-07-01,True
11784,2026-07-01,True
11785,2026-07-01,False
11786,2026-07-01,True
11787,2026-07-01,True
11788,2026-07-01,True
11789,2026-07-01,False
11790,2026-07-01,False
11791,2026-07-01,True
11792,2026-07-01,False
11793,2026-07-01,True
11794,2026-07-01,False
11795,2026-07-01,False
11796,2026-07-01,False
11797,2026-07-01,True
11798,2026-07-01,True
11799,2026-07-01,True
11800,2026-07-01,True
11801,2026-07-01,True
11802,2026-07-01,True
11803,2026-07-01,False
11804,2026-07-01,True
11805,2026-07-01,True
11806,2026-07-01,True
11807,2026-07-01,False
11808,2026-07-01,False
11809,2026-07-01,True
11810,2026-07-01,True
11811,2026-07-01,False
11812,2026-07-01,True
11813,2026-07-01,False
11814,2026-07-01,False
11815,2026-07-01,True
11816,2026-07-01,True
11817,2026-07-01,True
11818,2026-07-01,False
11819,2026-07-01,False
11820,2026-07-01,True
11821,2026-07-01,False
11822,2026-07-01,False
11823,2026-07-01,True
11824,2026-07-01,True
11825,2026-07-01,True
11826,2026-07-01,True
11827,2026-07-01,False
11828,2026-07-01,True
11829,2026-07-01,False
11830,2026-07-01,False
11831,2026-07-01,False
11832,2026-07-01,False
11833,2026-07-01,False
11834,2026-07-01,True
11835,2026-07-01,True
11836,2026-07-01,False
11837,2026-07-01,False
11838,2026-07-01,False
11839,2026-07-01,True
11840,2026-07-01,True
11841,2026-07-01,True
11842,2026-07-01,False
11843,2026-07-01,True
11844,2026-07-01,True
11845,2026-07-01,True
11846,2026-07-01,True
11847,2026-07-01,True
11848,2026-07-01,False
11849,2026-07-01,False
11850,2026-07-01,True
11851,2026-07-01,False
11852,2026-07-01,True
11853,2026-07-01,True
11854,2026-07-01,False
11855,2026-07-01,False
11856,2026-07-01,True
11857,2026-07-01,False
11858,2026-07-01,False
11859,2026-07-01,False
11860,2026-07-01,False
11861,2026-07-01,False
11862,2026-07-01,True
11863,2026-07-01,True
11864,2026-07-01,False
11865,2026-07-01,False
11866,2026-07-01,True
11867,2026-07-01,True
11868,2026-07-01,False
11869,2026-07-01,True
11870,2026-07-01,True
11871,2026-07-01,True
11872,2026-07-01,False
11873,2026-07-01,True
11874,2026-07-01,True
11875,2026-07-01,True
11876,2026-07-01,True
11877,2026-07-01,False
11878,2026-07-01,False
11879,2026-07-01,True
11880,2026-07-01,True
11881,2026-07-01,True
11882,2026-07-01,False
11883,2026-07-01,True
11884,2026-07-01,False
11885,2026-07-01,True
11886,2026-07-01,True
11887,2026-07-01,False
11888,2026-07-01,False
11889,2026-07-01,False
11890,2026-07-01,False
11891,2026-07-01,False
11892,2026-07-01,True
11893,2026-07-01,False
11894,2026-07-01,True
11895,2026-07-01,False
11896,2026-07-01,True
11897,2026-07-01,True
11898,2026-07-01,False
11899,2026-07-01,False
11900,2026-07-01,True
11901,2026-07-01,False
11902,2026-07-01,False
11903,2026-07-01,True
11904,2026-07-01,False
11905,2026-07-01,False
11906,2026-07-01,False
11907,2026-07-01,True
11908,2026-07-01,True
11909,2026-07-01,False
11910,2026-07-01,True
11911,2026-07-01,False
11912,2026-07-01,True
11913,2026-07-01,True
11914,2026-07-01,False
11915,2026-07-01,False
11916,2026-07-01,True
11917,2026-07-01,True
11918,2026-07-01,True
11919,2026-07-01,False
11920,2026-07-01,False
11921,2026-07-01,False
11922,2026-07-01,True
11923,2026-07-01,True
11924,2026-07-01,False
11925,2026-07-01,True
11926,2026-07-01,True
11927,2026-07-01,True
11928,2026-07-01,True
11929,2026-07-01,True
11930,2026-07-01,True
11931,2026-07-01,False
11932,2026-07-01,True
11933,2026-07-01,True
11934,2026-07-01,True
11935,2026-07-01,True
11936,2026-07-01,False
11937,2026-07-01,True
11938,2026-07-01,False
11939,2026-07-01,True
11940,2026-07-01,True
11941,2026-07-01,True
11942,2026-07-01,False
11943,2026-07-01,False
11944,2026-07-01,True
11945,2026-07-01,False
11946,2026-07-01,True
11947,2026-07-01,False
11948,2026-07-01,True
11949,2026-07-01,False
11950,2026-07-01,True
11951,2026-07-01,False
11952,2026-07-01,True
11953,2026-07-01,True
11954,2026-07-01,True
11955,2026-07-01,False
11956,2026-07-01,True
11957,2026-07-01,False
11958,2026-07-01,False
11959,2026-07-01,False
11960,2026-07-01,True
11961,2026-07-01,True
11962,2026-07-01,False
11963,2026-07-01,True
11964,2026-07-01,False
11965,2026-07-01,True
11966,2026-07-01,True
11967,2026-07-01,True
11968,2026-07-01,False
11969,2026-07-01,True
11970,2026-07-01,True
11971,2026-07-01,True
11972,2026-07-01,True
11973,2026-07-01,False
11974,2026-07-01,True
11975,2026-07-01,True
11976,2026-07-01,False
11977,2026-07-01,True
11978,2026-07-01,False
11979,2026-07-01,False
11980,2026-07-01,False
11981,2026-07-01,False
11982,2026-07-01,True
11983,2026-07-01,True
11984,2026-07-01,False
11985,2026-07-01,False
11986,2026-07-01,False
11987,2026-07-01,True
11988,2026-07-01,False
11989,2026-07-01,True
11990,2026-07-01,False
11991,2026-07-01,True
11992,2026-07-01,True
11993,2026-07-01,True
11994,2026-07-01,True
11995,2026-07-01,True
11996,2026-07-01,False
11997,2026-07-01,True
11998,2026-07-01,False
11999,2026-07-01,True
12000,2026-07-01,True
12001,2026-07-01,True
12002,2026-07-01,True
12003,2026-07-01,False
12004,2026-07-01,False
12005,2026-07-01,False
12006,2026-07-01,False
12007,2026-07-01,True
12008,2026-07-01,False
12009,2026-07-01,False
12010,2026-07-01,False
12011,2026-07-01,False
12012,2026-07-01,False
12013,2026-07-01,True
12014,2026-07-01,False
12015,2026-07-01,True
12016,2026-07-01,False
12017,2026-07-01,False
12018,2026-07-01,False
12019,2026-07-01,False
12020,2026-07-01,True
12021,2026-07-01,True
12022,2026-07-01,False
12023,2026-07-01,True
12024,2026-07-01,True
12025,2026-07-01,True
12026,2026-07-01,False
12027,2026-07-01,False
12028,2026-07-01,False
12029,2026-07-01,False
12030,2026-07-01,True
12031,2026-07-01,False
12032,2026-07-01,False
12033,2026-07-01,True
12034,2026-07-01,True
12035,2026-07-01,True
12036,2026-07-01,False
12037,2026-07-01,False
12038,2026-07-01,False
12039,2026-07-01,True
12040,2026-07-01,False
12041,2026-07-01,True
12042,2026-07-01,False
12043,2026-07-01,True
12044,2026-07-01,True
12045,2026-07-01,True
12046,2026-07-01,True
12047,2026-07-01,False
12048,2026-07-01,False
12049,2026-07-01,True
12050,2026-07-01,False
12051,2026-07-01,True
12052,2026-07-01,False
12053,2026-07-01,False
12054,2026-07-01,False
12055,2026-07-01,True
12056,2026-07-01,True
12057,2026-07-01,True
12058,2026-07-01,True
12059,2026-07-01,True
12060,2026-07-01,False
12061,2026-07-01,True
12062,2026-07-01,False
12063,2026-07-01,True
12064,2026-07-01,True
12065,2026-07-01,True
12066,2026-07-01,True
12067,2026-07-01,True
12068,2026-07-01,False
12069,2026-07-01,False
12070,2026-07-01,True
12071,2026-07-01,True
12072,2026-07-01,False
12073,2026-07-01,False
12074,2026-07-01,True
12075,2026-07-01,False
12076,2026-07-01,False
12077,2026-07-01,True
12078,2026-07-01,False
12079,2026-07-01,True
12080,2026-07-01,True
12081,2026-07-01,False
12082,2026-07-01,False
12083,2026-07-01,False
12084,2026-07-01,True
12085,2026-07-01,False
12086,2026-07-01,True
12087,2026-07-01,True
12088,2026-07-01,False
12089,2026-07-01,False
12090,2026-07-01,False
12091,2026-07-01,True
12092,2026-07-01,True
12093,2026-07-01,True
12094,2026-07-01,False
12095,2026-07-01,True
12096,2026-07-01,True
12097,2026-07-01,True
12098,2026-07-01,True
12099,2026-07-01,False
12100,2026-07-01,False
12101,2026-07-01,True
12102,2026-07-01,True
12103,2026-07-01,False
12104,2026-07-01,True
12105,2026-07-01,True
12106,2026-07-01,False
12107,2026-07-01,False
12108,2026-07-01,False
12109,2026-07-01,True
12110,2026-07-01,True
12111,2026-07-01,True
12112,2026-07-01,False
12113,2026-07-01,False
12114,2026-07-01,False
12115,2026-07-01,False
12116,2026-07-01,True
12117,2026-07-01,True
12118,2026-07-01,True
12119,2026-07-01,True
12120,2026-07-01,False
12121,2026-07-01,False
12122,2026-07-01,True
12123,2026-07-01,True
12124,2026-07-01,False
12125,2026-07-01,True
12126,2026-07-01,True
12127,2026-07-01,True
12128,2026-07-01,False
12129,2026-07-01,False
12130,2026-07-01,True
12131,2026-07-01,False
12132,2026-07-01,False
12133,2026-07-01,True
12134,2026-07-01,False
12135,2026-07-01,False
12136,2026-07-01,False
12137,2026-07-01,False
12138,2026-07-01,False
12139,2026-07-01,True
12140,2026-07-01,False
12141,2026-07-01,False
12142,2026-07-01,False
12143,2026-07-01,False
12144,2026-07-01,False
12145,2026-07-01,False
12146,2026-07-01,True
12147,2026-07-01,True
12148,2026-07-01,False
12149,2026-07-01,False
12150,2026-07-01,True
12151,2026-07-01,True
12152,2026-07-01,False
12153,2026-07-01,True
12154,2026-07-01,False
12155,2026-07-01,True
12156,2026-07-01,True
12157,2026-07-01,True
12158,2026-07-01,False
12159,2026-07-01,False
12160,2026-07-01,False
12161,2026-07-01,True
12162,2026-07-01,False
12163,2026-07-01,False
12164,2026-07-01,False
12165,2026-07-01,False
12166,2026-07-01,True
12167,2026-07-01,True
12168,2026-07-01,False
12169,2026-07-01,False
12170,2026-07-01,True
12171,2026-07-01,False
12172,2026-07-01,False
12173,2026-07-01,False
12174,2026-07-01,False
12175,2026-07-01,False
12176,2026-07-01,True
12177,2026-07-01,True
12178,2026-07-01,True
12179,2026-07-01,True
12180,2026-07-01,False
12181,2026-07-01,True
12182,2026-07-01,True
12183,2026-07-01,True
12184,2026-07-01,False
12185,2026-07-01,True
12186,2026-07-01,True
12187,2026-07-01,True
12188,2026-07-01,False
12189,2026-07-01,False
12190,2026-07-01,True
12191,2026-07-01,False
12192,2026-07-01,False
12193,2026-07-01,False
12194,2026-07-01,True
12195,2026-07-01,False
12196,2026-07-01,False
12197,2026-07-01,True
12198,2026-07-01,False
12199,2026-07-01,False
12200,2026-07-01,False
12201,2026-07-01,True
12202,2026-07-01,False
12203,2026-07-01,False
12204,2026-07-01,False
12205,2026-07-01,True
12206,2026-07-01,True
12207,2026-07-01,False
12208,2026-07-01,True
12209,2026-07-01,True
12210,2026-07-01,True
12211,2026-07-01,False
12212,2026-07-01,True
12213,2026-07-01,True
12214,2026-07-01,True
12215,2026-07-01,False
12216,2026-07-01,False
12217,2026-07-01,True
12218,2026-07-01,True
12219,2026-07-01,False
12220,2026-07-01,True
12221,2026-07-01,False
12222,2026-07-01,True
12223,2026-07-01,False
12224,2026-07-01,False
12225,2026-07-01,False
12226,2026-07-01,False
12227,2026-07-01,True
12228,2026-07-01,False
12229,2026-07-01,False
12230,2026-07-01,False
12231,2026-07-01,False
12232,2026-07-01,False
12233,2026-07-01,True
12234,2026-07-01,False
12235,2026-07-01,True
12236,2026-07-01,False
12237,2026-07-01,False
12238,2026-07-01,False
12239,2026-07-01,False
12240,2026-07-01,False
12241,2026-07-01,False
12242,2026-07-01,True
12243,2026-07-01,False
12244,2026-07-01,True
12245,2026-07-01,False
12246,2026-07-01,True
12247,2026-07-01,False
12248,2026-07-01,False
12249,2026-07-01,False
12250,2026-07-01,True
12251,2026-07-01,True
12252,2026-07-01,False
12253,2026-07-01,False
12254,2026-07-01,True
12255,2026-07-01,True
12256,2026-07-01,False
12257,2026-07-01,False
12258,2026-07-01,False
12259,2026-07-01,False
12260,2026-07-01,False
12261,2026-07-01,False
12262,2026-07-01,False
12263,2026-07-01,True
12264,2026-07-01,False
12265,2026-07-01,False
12266,2026-07-01,True
12267,2026-07-01,False
12268,2026-07-01,False
12269,2026-07-01,False
12270,2026-07-01,False
12271,2026-07-01,False
12272,2026-07-01,False
12273,2026-07-01,False
12274,2026-07-01,True
12275,2026-07-01,True
12276,2026-07-01,False
12277,2026-07-01,True
12278,2026-07-01,True
12279,2026-07-01,False
12280,2026-07-01,False
12281,2026-07-01,False
12282,2026-07-01,True
12283,2026-07-01,True
12284,2026-07-01,True
12285,2026-07-01,True
12286,2026-07-01,False
12287,2026-07-01,False
12288,2026-07-01,False
12289,2026-07-01,False
12290,2026-07-01,True
12291,2026-07-01,False
12292,2026-07-01,True
12293,2026-07-01,False
12294,2026-07-01,True
12295,2026-07-01,True
12296,2026-07-01,False
12297,2026-07-01,True
12298,2026-07-01,False
12299,2026-07-01,True
12300,2026-07-01,False
12301,2026-07-01,True
12302,2026-07-01,True
12303,2026-07-01,False
12304,2026-07-01,True
12305,2026-07-01,True
12306,2026-07-01,False
12307,2026-07-01,False
12308,2026-07-01,False
12309,2026-07-01,True
12310,2026-07-01,True
12311,2026-07-01,True
12312,2026-07-01,False
12313,2026-07-01,True
12314,2026-07-01,False
12315,2026-07-01,True
12316,2026-07-01,True
12317,2026-07-01,False
12318,2026-07-01,False
12319,2026-07-01,True
12320,2026-07-01,False
12321,2026-07-01,True
12322,2026-07-01,False
12323,2026-07-01,True
12324,2026-07-01,False
12325,2026-07-01,True
12326,2026-07-01,False
12327,2026-07-01,False
12328,2026-07-01,True
12329,2026-07-01,True
12330,2026-07-01,True
12331,2026-07-01,False
12332,2026-07-01,False
12333,2026-07-01,True
12334,2026-07-01,True
12335,2026-07-01,True
12336,2026-07-01,False
12337,2026-07-01,True
12338,2026-07-01,True
12339,2026-07-01,False
12340,2026-07-01,False
12341,2026-07-01,False
12342,2026-07-01,True
12343,2026-07-01,True
12344,2026-07-01,False
12345,2026-07-01,True
12346,2026-07-01,True
12347,2026-07-01,True
12348,2026-07-01,True
12349,2026-07-01,False
12350,2026-07-01,True
12351,2026-07-01,True
12352,2026-07-01,True
12353,2026-07-01,False
12354,2026-07-01,True
12355,2026-07-01,False
12356,2026-07-01,True
12357,2026-07-01,True
12358,2026-07-01,False
12359,2026-07-01,False
12360,2026-07-01,False
12361,2026-07-01,True
12362,2026-07-01,True
12363,2026-07-01,False
12364,2026-07-01,True
12365,2026-07-01,True
12366,2026-07-01,True
12367,2026-07-01,True
12368,2026-07-01,True
12369,2026-07-01,False
12370,2026-07-01,False
12371,2026-07-01,True
12372,2026-07-01,False
12373,2026-07-01,False
12374,2026-07-01,False
12375,2026-07-01,False
12376,2026-07-01,False
12377,2026-07-01,True
12378,2026-07-01,False
12379,2026-07-01,True
12380,2026-07-01,True
12381,2026-07-01,True
12382,2026-07-01,False
12383,2026-07-01,True
12384,2026-07-01,True
12385,2026-07-01,True
12386,2026-07-01,False
12387,2026-07-01,True
12388,2026-07-01,True
12389,2026-07-01,False
12390,2026-07-01,True
12391,2026-07-01,False
12392,2026-07-01,False
12393,2026-07-01,False
12394,2026-07-01,False
12395,2026-07-01,False
12396,2026-07-01,True
12397,2026-07-01,False
12398,2026-07-01,False
12399,2026-07-01,True
12400,2026-07-01,True
12401,2026-07-01,True
12402,2026-07-01,True
12403,2026-07-01,True
12404,2026-07-01,True
12405,2026-07-01,False
12406,2026-07-01,True
12407,2026-07-01,True
12408,2026-07-01,False
12409,2026-07-01,False
12410,2026-07-01,False
12411,2026-07-01,False
